Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
360,223.702,,
361,212.369,,
362,208.018,,
363,197.023,,
364,174.031,,
365,171.544,,
366,156.953,,
367,153.993,,
368,131.717,,
369,136.159,,
370,133.807,,
371,135.345,,
372,136.385,,
373,120.746,,
374,112.358,,
375,104.229,,
376,116.399,,
377,111.521,,
378,110.921,,
379,111.783,,
380,95.104,,
381,100.111,,
382,116.889,,
383,97.813,,
384,89.725,,
385,95.8,,
386,94.517,,
387,94.895,,
388,96.193,,
389,94.824,,
390,92.81,,
391,92.536,,
392,89.073,,
393,86.273,,
394,84.114,,
395,82.255,,
396,85.065,,
397,81.057,,
398,79.073,,
399,76.897,,
400,76.794,,
401,79.374,,
402,79.2,,
403,77.813,,
404,75.686,,
405,77.902,,
406,78.448,,
407,77.68,,
408,76.335,,
409,74.607,,
410,70.363,,
411,67.384,,
412,66.353,,
413,64.579,,
414,62.923,,
415,59.861,,
416,54.795,,
417,56.006,,
418,57.933,,
419,57.222,,
420,51.177,,
421,54.567,,
422,52.639,,
423,51.169,,
424,50.322,,
425,49.493,,
426,41.928,,
427,35.81,,
428,43.261,,
429,47.999,,
430,39.698,,
431,34.996,,
432,33.441,,
433,34.732,,
434,40.486,,
435,43.487,,
436,37.115,,
437,32.745,,
438,33.029,,
439,32.843,,
440,30.969,,
441,30.511,,
442,27.924,,
443,29.443,,
444,26.369,,
445,23.617,,
446,23.159,,
447,23.256,,
448,21.742,,
449,21.276,,
450,23.015,,
451,24.794,,
452,23.12,,
453,21.578,,
454,20.435,,
455,19.75,,
456,18.942,,
457,18.142,,
458,18.268,,
459,17.884,,
460,18.448,,
461,17.67,,
462,16.871,,
463,16.116,,
464,15.724,,
465,15.336,,
466,15.333,,
467,15.136,,
468,15.331,,
469,15.287,,
470,14.339,,
471,13.753,,
472,13.667,,
473,13.667,,
474,13.667,,
475,13.667,,
476,13.667,,
477,13.455,,
478,13.221,,
479,13.875,,
480,13.379,,
481,13.339,,
482,13.333,,
483,13.333,,
484,13.333,,
485,13.101,,
486,13.053,,
487,13.189,,
488,13.345,,
489,13.333,,
490,13.333,,
491,12.586,,
492,12.07,,
493,12.248,,
494,11.397,,
495,10.51,,
496,10.487,,
497,10.256,,
498,10,,
499,10,,
500,10.217,,
501,10.737,,
502,11,,
503,11,,
504,10.401,,
505,10.333,,
506,10.333,,
507,10.333,,
508,10.396,,
509,10.541,,
510,10.606,,
511,10.441,,
512,9.215,,
513,8.549,,
514,7.944,,
515,7.87,,
516,7.605,,
517,7,,
518,6.847,,
519,6.351,,
520,5.866,,
521,5.358,,
522,5,,
523,5,,
524,4.89,,
525,4.667,,
526,4.584,,
527,4.599,,
528,4.644,,
529,4.667,,
530,4.667,,
531,4.667,,
532,4.652,,
533,4.472,,
534,5.776,,
535,5.392,,
536,5.274,,
537,4.943,,
538,4.667,,
539,4.667,,
540,4.577,,
541,3.811,,
542,3.667,,
543,3.421,,
544,3.333,,
545,3.491,,
546,3.667,,
547,3.667,,
548,3.667,,
549,3.667,,
550,3.667,,
551,3.667,,
552,3.482,,
553,3.333,,
554,3.333,,
555,3.361,,
556,3.667,,
557,3.667,,
558,3.667,,
559,3.774,,
560,4,,
561,4,,
562,4,,
563,4,,
564,4,,
565,3.838,,
566,3.668,,
567,3.667,,
568,3.667,,
569,3.667,,
570,3.667,,
571,3.667,,
572,3.667,,
573,3.667,,
574,3.667,,
575,3.667,,
576,3.667,,
577,3.575,,
578,3.333,,
579,3.333,,
580,3.333,,
581,3.904,,
582,3.995,,
583,3.883,,
584,3.667,,
585,3.988,,
586,3.667,,
587,3.667,,
588,3.667,,
589,3.434,,
590,3.333,,
591,3.042,,
592,2.667,,
593,2.667,,
594,2.638,,
595,2.059,,
596,2,,
597,1.92,,
598,1.861,,
599,2.258,,
600,2.265,,
601,1,,
602,1,,
603,1,,
604,1,,
605,1,,
606,1.312,,
607,1.442,,
608,1,,
609,1,,
610,1,,
611,1.541,,
612,1.667,,
613,1.667,,
614,1.667,,
615,1.667,,
616,1.667,,
617,1.667,,
618,1.667,,
619,1.667,,
620,1.667,,
621,1.667,,
622,1.667,,
623,1.667,,
624,1.667,,
625,1.667,,
626,1.667,,
627,1.667,,
628,1.667,,
629,1.367,,
630,1,,
631,1,,
632,1,,
633,1,,
634,1,,
635,1,,
636,1,,
637,1,,
638,1,,
639,1,,
640,1,,
641,1,,
642,1,,
643,1,,
644,1,,
645,1,,
646,1,,
647,1,,
648,1,,
649,1,,
650,1,,
651,1.562,,
652,2,,
653,1.7,,
654,1,,
655,1,,
656,1,,
657,1,,
658,1,,
659,1,,
660,1,,
661,1.095,,
662,1.426,,
663,1.667,,
664,1.667,,
665,1.667,,
666,1.667,,
667,1.667,,
668,1.667,,
669,1.667,,
670,1.667,,
671,1.667,,
672,1.129,,
673,1,,
674,1,,
675,1.275,,
676,1.667,,
677,1.667,,
678,1.667,,
679,1.667,,
680,1.667,,
681,1.667,,
682,1.667,,
683,1.667,,
684,1.513,,
685,1,,
686,1,,
687,1,,
688,1,,
689,1,,
690,1,,
691,1,,
692,1,,
693,1.019,,
694,1.35,,
695,1.667,,
696,1.667,,
697,1.667,,
698,1.667,,
699,1.667,,
700,1.667,,
701,1.667,,
